,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-93-012
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Improved mating efficiency in ""Acetabularia acetabulum"": recovery of 48-100% of the expected zygotes"
3,Author:,"Mandoli, Dina F."
4,,"Larsen, Tamara"
5,Publication Year :,1993
6,Source Citation:,"""Protoplasma,"" 176:53-63, 1993."
7,# Pages / Video Length:,11
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 94-09
10,Project #:,R/B-8
11,Abstract:,"The green alga ""Acetabularia acetabulum"", a classic research organism in cell biology, is amendable to genetic studies. There are only two known mating types and, since each cell makes gametes of both haploid mating types in separate gametangia, an ""Acetabularia"" cell can self and outcross. However, because the life cycle is long and mating efficiency is low, there have been few genetic studies of this cell or selections of phenotypic mutants. This paper reports improving zygote recovery 11 to 1,000 fold by optimizing the physiology of gamete release and mating in ""A. acetabulum"". Gamete release was affected by agar purity, concentration, and volume/gametang​ial pair."
