,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-83-020
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Plasma thyroid-hormone concentrations and gill (Na+K)-ATPase activities in postemergent pink salmon
3,Author:,"Sullivan, Craig V."
4,,"Dickhoff, Walton W."
5,,"Brewer, Scott D."
6,,"Johnston, Gregory P."
7,Publication Year :,1983
8,Source Citation:,"""Transactions of the American Fisheries Society,"" 112:825-829, 1983."
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 83-16
