,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-96-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Proceedings: marine extremozymes and bioremediation
3,Editor :,"Blanton, Nancy"
4,,"Freeman, Kris"
5,Publication Year :,1996
6,Source Citation:,"Conference proceedings, Seattle, Washington, September 24-25, 1996."
7,# Pages / Video Length:,28
8,Publication Type:,conference/work​shop proceedings
9,Program Report #:,WSG-WO 97-01
10,Project #:,A/B-01
11,Abstract:,"The fields of marine bioremediation (the cleanup of hazardous and toxic wastes by living organisms) and marine extremozymes (the study and use of enzymes extracted from organisms living in extreme environments) are in their infancy; however, bioremediation in the marine environment is still in the exploratory and startup phases. Washington Sea Grant brought together scientists and engineers from around the country to discuss these two emerging and fascinating topics. During a one-and-a-half day workshop held in September 1996 over 130 researchers shared the results and potential ramifications of their work through a series of oral and poster presentations. This proceedings provides summaries of the talks, titles of the posters, and a listing of workshop participants."
