,MetadataField,Metadata
0,NSGL Document #:,MASGC-R-86-015
1,Sea Grant Program/Affiliate:,Mississippi Alabama Sea Grant
2,Title:,"Additional records for ""Callianassa rathbunae"" Schmitt, 1935, from Florida and the Bahamas (Crustacea: Decapoda: Callianassidae)"
3,Author:,"Manning, Raymond B."
4,,"Heard, Richard W."
5,Publication Year :,1986
6,Source Citation:,"""Proceedings of the Biological Society of Washington,"" 99(2):347-349, 1986."
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,MASGP-87-021
9,Project #:,M/PA-1
10,Abstract:,"The mud shrimp ""Callianassa rathbunae"" Schmitt is far more abundant in shallow water habitats than suggested by records in the literature. More than 40 specimens are recorded from localities in the Bahamas and the Indian River, Florida."
