,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-76-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,A DUAL-BEAM ACOUSTIC SYSTEM FOR MEASURING THE TARGET STRENGTH OF INDIVIDUAL FISH
3,Author:,"EHRENBERG, JOHN E"
4,,"GREEN, JAMES H"
5,,"WIRTZ, ALAN RICHARD"
6,Publication Year :,1976
7,Source Citation:,"INTERNATIONAL CONFERENCE ON ENGINEERING IN THE OCEAN ENVIRONMENT 1976 proceedings OCEAN '76 PP. 16C-1 - 16C-5 INSTITUTE OF ELECTRICAL AND EL ECTRONICS ENGINEERS SEPT. 12-15, 1976"
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,WSG-TA 76- 7
