,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-19-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington Sea Grant Self-Guided Field Trip: Farm to Table: An Aquaculture Experience
3,Author:,"King, Teri"
4,Publication Year :,2019
5,# Pages / Video Length:,2
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,WSG-MR 19-07
8,Project #:,A/ACE-1
9,Abstract:,"Washington Sea Grant's (WSG) aquaculture technical assistance helps bring safe shellfish to award-winning Seattle restaurants. Restaurant tour: Hop in a car for a tour of Seattle’s best oyster bars, where you’ll taste firsthand the collaborative efforts of WSG, local shellfish growers and restaurants."
