,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-08-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Interception of a PIT-tagged Columbia River Basin steelhead in the central North Pacific Ocean
3,Author:,"Davis, Nancy D."
4,,"Atcheson, Megan"
5,,"Marvin, Dave"
6,,"Fukuwaka, Masa-aki"
7,Publication Year :,2008
8,# Pages / Video Length:,7
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,WSG-TR 08-10
11,Project #:,R/F-160
12,Abstract:,"Steelhead, Chinook and coho salmon, and piscivorous birds caught during the summer, 2008, research operations of the R/V Wakatake maru were screened for the presence of a passive integrated transponder (PIT) tag using a hand-held detector. One PIT-tagged steelhead was found from among the 329 fish and 68 seabirds scanned. The steelhead was tagged in April, 2006, as a smolt in the Snake River of the Columbia River Basin, USA. This PIT tag detection demonstrates the feasibility of scanning immature and maturing salmonids during on-deck processing operations of high seas salmonid research cruises. The routine use of a PIT tag detector during high-seas cruises holds the potential to generate new information from tag detections of wild and hatchery fish, which could significantly increase our knowledge of the ocean distribution of steelhead, and other salmon that originate from areas where fish are routinely PIT-tagged prior to or during their freshwater out-migration."
