,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-09-008
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Whatcom Watershed Information Network (website)
3,Author:,"Blake, S. V."
4,,"Alvarez, V."
5,,"Peterson, R."
6,,"Resch, E."
7,Publication Year :,2009
8,Publication Type:,"web/blog sites (topical), other web-based resources"
9,Program Report #:,WSG-MR 15-14
10,Project #:,A/ACE-1
11,URL:,http://www.what​comwin.org
12,Abstract:,"Whatcom Watersheds Information Network (WWIN) is a diverse network of businesses, citizens, agencies, non-profits, and educational institutions who are interested and or in involved in fresh and marine water resources issues. We provide technically sound information to the community to support informed engagement. WWIN is an apolitical non-advocacy organization and does not endorse political positions or candidates."
