,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-70-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,STOCK ASSESSMENT BY ECHO INTEGRATION AND ITS APPLICATION TO JUVENILE SOCKEYE SALMON IN LAKE WASHINGTON
3,Author:,"Thorne, Richard E."
4,,"Woodey, James C."
5,Publication Year :,1970
6,Publisher:,University of Washington Sea Grant Program
7,# Pages / Video Length:,33
8,Publication Type:,technical reports/surveys​/patents
9,Program Report #:,WSG 70-2; FRI Circular No. 70-2
10,Grant/Contract #:,NOAA Sea Grant/NSF Grant GH-40
11,Abstract:,Work has been under way for more than two years in the development of an acoustical integrator as part of the University of Washington program under the National Sea Grant College Act. A technical description of the integrator and necessary calibration tests have been discussed in two previous circulars. The present report contains some additional calibration studies but also results of t' he first practical application of the integrator in the enumeration of the stock of pre-smolt sockeye salmon in Lake Washington.
