,MetadataField,Metadata
0,NSGL Document #:,CONN-O-06-003
1,Sea Grant Program/Affiliate:,Connecticut Sea Grant
2,Title:,"Wrack Lines (Volume 6, Number 2, Fall/Winter 2006-2007)"
3,Editor :,"Patten, Peg Van"
4,Publication Year :,2006
5,# Pages / Video Length:,23
6,Publication Type:,periodicals
7,Program Report #:,CTSG-06-12
8,Project #:,M/CP-1
9,,A/E-1
10,Abstract:,"The Fall/Winter 2006-2007 issue features new faces at Sea Grant: Sylvain DeGuise, Director; Juliana Barett, Coastal Water Quality/Habitat Restoration Expert. Also featured isDr. Leon Commen appointed Director of the National Sea Grant office."
11,,"The following titles are in this periodical: 1. Finding your way around the Sound. pg. 2. 2. Recapturing the unsinkable spirit of the ""Bonhomme Richard."" Melissa Ryan, pp. 3-5. 3. Mr. Meaney goes to Washington...ha​s a Sea Grant Knauss Fellow. pg. 6. 4. Beware of the red menace! ""Grateloupia"" is invading Long Island Sound. Peg Van Patten, pp. 7-10. 5. Say ""Hola"" to tuna from Mexico! Researchers meet ranchers to assess aquaculture practices. Peg Van Patten and M.A. Cox, pp. 11- 12. 6. HACCP drives safe seafood. Nancy Balcom, pp. 13-18."
