,MetadataField,Metadata
0,NSGL Document #:,NCU-O-03-006
1,Sea Grant Program/Affiliate:,North Carolina Sea Grant
2,Title:,Coastwatch (Holiday 2003): Ballast Water Pressures
3,Editor :,"Mosher, Katie"
4,,"Green, Ann"
5,,"Smith, Pam"
6,,"Henderson, Cynthia"
7,Publication Year :,2003
8,Publisher:,North Carolina Sea Grant College Program
9,# Pages / Video Length:,27
10,Publication Type:,periodicals
11,Abstract:,Coastwatch magazine is published six times a year. The following articles are located in this periodical: 1. Ballast water battles: North Carolina and Washington Sea Grant Programs join forces to curb unwanted introductions of ballast water organisms. David G. Gordon and Melissa Lee Phillips pp. 6-11. 2. Looking back at Lukens. Julie Powers pp. 12-14. 3. Kicking up facts for hard clam management. Cynthia Henderson pp. 16-19. 4. Take a glimpse into Sound Country holiday traditions. Ann Green pp. 20-22. 5. Researchers survey Bird Island flora. Ann Green pp. 26- 29.
