,MetadataField,Metadata
0,NSGL Document #:,MDU-V-14-007
1,Sea Grant Program/Affiliate:,Maryland Sea Grant
2,Title:,REU students in their own words: Barret Wessel (online video)
3,Author:,"Strain, Daniel"
4,Publication Year :,2014
5,# Pages / Video Length:,37 seconds
6,Publication Type:,videos
7,Program Report #:,UM-SG-V-2014-12
8,Project #:,C/C-1
9,URL:,http://youtu.be​/wPH9z56GV5U
10,Abstract:,"Barret Wessel, a student at the University of Maryland-​College Park, discusses the research he conducted as a Maryland Sea Grant Research Experience for Undergraduates student in 2014. Wessel explored the health of urban streams in Washington, D.C., and in Maryland. His results could help scientists to improve water quality in the small tributaries that flow into the Chesapeake Bay."
