,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-16-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sea Star (Summer 2016)
3,Editor :,"Scigliano, Eric"
4,Publication Year :,2016
5,Publication Type:,periodicals
6,Program Report #:,WSG-MR 16-04
7,Project #:,A/ACE-1
8,Notes:,Only one issue in 2016
9,Abstract:,"The Summer 2016 issue has the following highlights: 1. Who will rescue the rescuers? 2. chasing noise: Sea Grant-supported acoustical engineers show how seabed terrain affects sound waves-and how marine construction can cost less and still protect marine mammals. 3. It's not easy seeing green by Annie Hillier. 4. Saving salmon from roadway runoff, by Annie Hillier."
