,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-97-022
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Characterizatio​n of recombinant obelin as an intracellular Ca++ indicator
3,Author:,"Illarionova, V. A."
4,,"Illarionov, B. A."
5,,"Bondar, V. S."
6,,"Vysotski, E. S."
7,,"Blinks, J. R."
8,Publication Year :,1997
9,Source Citation:,"""Bioluminescenc​e and Chemiluminescen​ce: Molecular Reporting with Photons,"" J.W. Hastings, et al., eds. pp. 427-430, 1997."
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-CH 03-02
