,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-72-008
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"THE SETTING AND GROWTH OF THE MANILA CLAM, VENERUPIS JAPONICA (DESHAYES), IN HOOD CANAL, WASHINGTON"
3,Author:,"NOSHO, TERRY Y"
4,,"CHEW, KENNETH KENDALL"
5,Publication Year :,1972
6,Source Citation:,"NATIONAL SHELLFISHERIES ASSOCIATION. PROCEEDINGS, 62:50-58, JUNE 1972"
7,# Pages / Video Length:,9
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,WU CF CB# 368
