,MetadataField,Metadata
0,NSGL Document #:,WASHU-A-81-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Second Conference on Floating Breakwaters 1981 (Registration brochure)
3,Author:,"Richey, Eugene P."
4,,"Ross, Neil W."
5,,"Adee, Bruce H."
6,,"Nelson, Eric"
7,,"Donnan, Janet"
8,Publication Year :,1981
9,# Pages / Video Length:,4
10,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
11,Notes:,Sponsored by University of Washington and University of Rhode Island Sea Grant Programs
12,,The NSGL does not have the actual conference
13,Abstract:,"Seven years have passed since Floating Breakwater Conference I was held at the University of Rhode Island. In the intervening span of time, the interest in, and demand for, floating breakwaters have increased, many structures have been built, advances have been made in fabrication techniques and in the analysis of both hydraulic and structural responses, some field experiences have been documented, some new ideas have been advanced, and some improvements have been made in the prediction of a design wave from wind and fetch data. It is these issues that Floating Breakwater Conference II will address, with attention given to current problems and to the identification of research needs of both the applied and theoretical nature."
