,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-018
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"The effectiveness of tricaine, quinaldine sulfate and metomidate as anesthetics for larval fish"
3,Author:,"Massee, Kenneth C."
4,,"Rust, Michael B."
5,,"Hardy, Ronald W."
6,,"Stickney, Robert R."
7,Publication Year :,1995
8,Source Citation:,"""Aquaculture,"" 134:351-359, 1995."
9,# Pages / Video Length:,9
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 98-21
12,Project #:,A/PC-5
