,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-03-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Where in the world? (Exotic Aquatics on the Move flash cards)
3,Author:,"Lerner, Nancy"
4,,"Heimowitz, Paul"
5,Publication Year :,2003
6,# Pages / Video Length:,48
7,Publication Type:,educational materials
8,Program Report #:,WSG-MR 03-11
9,Project #:,A/PC-5
10,Notes:,see the accompanying lesson plan WASHU-E-01-001.
11,Abstract:,"This set of 48 flashcards is designed to accompany the 'Where in the World?' section in 'Exotic Aquatics on the Move: Lesson Plans' (WASHU-​E-​01-​001), a collection of classroom and field activities. The flashcards present facts and color photos of 12 aquatic species that have invaded different parts of the world."
