,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-019
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Biotechnologica​l approaches to broodstock management
3,Author:,"Thorgaard, G. H."
4,Publication Year :,1995
5,Source Citation:,"""Broodstock Management and Egg Larval Quality,"" Chapter 4, N.R. Bromage and R.J. Roberts (eds.), pp. 76-93, 1995."
6,Publisher:,Blackwell Science: Oxford
7,# Pages / Video Length:,18
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-CH 99-09
