,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-16-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Salmon Field Guide: Kitsap Edition
3,Editor :,"Roberts, Mandi"
4,,"Chargualaf, Marissa"
5,Publication Year :,2016
6,Publisher:,Clean Water Kitsap and Washington Department of Ecology
7,# Pages / Video Length:,104
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,WSG-AS 16-09
10,Project #:,A/ACE-1
11,Notes:,"2nd Edition, 2016"
12,,Online version available but not downloadable.
13,URL:,1
