,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-16-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Preventing seabird bycatch in North Pacific groundfish longline fisheries
3,Author:,"Melvin, Edward"
4,Publication Year :,2016
5,# Pages / Video Length:,2
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 16-04
8,Project #:,A/ACE-1
9,Abstract:,"Drawn to fishing vessels to scavenge on discards, birds can become hooked and drown during line setting. If not managed, this interaction is bad for fishing profits and bad for bird populations, especially long-lived species like the albatrosses, which produce few offspring. Birds that forage behind fishing vessels in the North Pacific include both surface feeders and those capable of diving to considerable depths. Regardless of diving ability, preventing birds from accessing baits within the upper six feet of the water column greatly reduces seabird bycatch and bait loss."
