,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-17-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington Sea Grant 2017 calendar
3,Author:,"Ricks, Robyn"
4,,"Troll, Ray"
5,Publication Year :,2016
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-MR 16-06
9,Project #:,A/ACE-1
10,Abstract:,"From his studio overlooking Tongass Narrows in Ketchikan, Alaska, Ray Troll has made fish fun and evolution enchanting for fans worldwide. With scientific rigor, vivid draftsmanship and and whimsical design, Troll captures the wonder and weirdness of the aquatic world, delighting children and biologists alike. He is a longtime friend of the UW who has collaborated with the Burke Museum and School of Aquatic and Fishery Sciences. Washington Sea Grant is honored to present Ray Troll's homage to our underwater neighbors in this 22 x 17 inch ""North Pacific Marine Life,"" colored pencil on paper 2017 wall calendar."
