,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-09-009
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Valuation of ecosystem services from shellfish restoration, enhancement and management: a review of the literature."
3,Author:,"Northern Economics, Inc"
4,,"Schug, Donald M."
5,,"Baxter, Kelly"
6,,"Wellman, Katharine"
7,Publication Year :,2009
8,# Pages / Video Length:,62
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,WSG-TR 14-04
11,Project #:,R/LME/N-2
12,Notes:,"Prepared for the Pacific Shellfish Institute, Olympia, WA."
13,Abstract:,"This report offers planners and decision makers an overview of the existing literature on the valuation of ecosystem services provided by shellfish restoration and enhancement and by shellfish management (i.e., the sustainable use of natural shellfish beds).1 In order to orient non-economists to economic valuation, the review also describes the economic concepts and methods that have been applied in this literature."
