,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-80-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,AN EVALUATION OF METHODS FOR INDIRECTLY MEASURING THE MEAN ACOUSTIC SCATTERING CROSS SECTION OF FISH
3,Author:,"EHRENBERG, JOHN E"
4,,"TRAYNOR, JIMMIE J"
5,,"WILLIAMSON, NEAL J"
6,Publication Year :,1980
7,Source Citation:,"INSTITUTE OF ELECTRICAL AND ELECTRONIC ENGINEERS OCEANS '80 SEATTLE, washington 1980"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 80- 6
