,MetadataField,Metadata
0,NSGL Document #:,NCU-R-77-003
1,Sea Grant Program/Affiliate:,North Carolina Sea Grant
2,Title:,"CASE HISTORY: THE SIX MILLION DOLLAR EEL, OR FROM BAIT TO DELICACY IN FOUR YEARS"
3,Author:,"JURGENSEN, KAREN M"
4,,"CROW, GENE L JR"
5,Publication Year :,1977
6,Source Citation:,"NORTH AMERICAN WILDLIFE AND NATURAL RESOURCES. TRANSACTIONS 42ND CONFERENCE PP. 329-335 WASHINGTON, D.C. 1977"
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,UNC SG RP# 115
9,Abstract:,AQUACULTURE
