,MetadataField,Metadata
0,NSGL Document #:,WASHU-L-00-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Washington Sea Grant Publications: a catalog of books, reports, brochures, videos, and multimedia products"
3,Author:,Washington Sea Grant
4,Publication Year :,2000
5,# Pages / Video Length:,35
6,Publication Type:,directories/bib​liographies/ind​exes
7,Program Report #:,WSG-MR 00-07
8,Project #:,A/PC-5
9,Abstract:,"This catalogue lists over 100 recent publications of Washington Sea Grant including videos, books, brochures, reports, and websites. The contents are organized into regional or disciplinary categories such as aquaculture, commercial fisheries, education, management, Puget Sound, environmental quality, and living resources."
