,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-18-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Macrophyte wrack on sandy beaches of the US Pacific Northwest is linked to proximity of source habitat, ocean upwelling, and beach morphology"
3,Author:,"Reimer, Jessica N."
4,,"Hacker, Sally D."
5,,"Menge, Bruce A."
6,,"Ruggiero, Peter"
7,Publication Year :,2018
8,Source Citation:,"Marine Ecology Progress Series, 594:263-269, April 26, 2018"
9,DOI #:,10.3354/meps125​65
10,Publisher:,Inter-Research
11,# Pages / Video Length:,7
12,Publication Type:,reprints (peer-reviewed)
13,Program Report #:,ORESU-R-18-011
14,Grant/Contract #:,NA15OAR4310243
15,Project #:,R/HBT-20
16,Abstract:,"Marine macrophyte wrack (macroalgae and seagrasses) frequently washes onto beaches but little is known about the factors controlling its biogeographic variability. This research reports on a large-scale study of macrophyte wrack deposition patterns on the U.S. Pacific Northwest coast. Researchers measured macrophyte wrack on 12 sandy beach sites from southern Washington to northern California. The highest wrack biomass (g m-2) occurred on southern beaches but the greatest wrack patch density (number m-2) occurred on northern beaches, resulting in some northern sites having orders of magnitude more wrack than other sites. Eelgrass (Zostera marina and Z. japonica) was present in wrack in the greatest proportions at northern sites, and kelp (e.g. Nereocystis luetkeana and Macrocystis integrifolia) was present in the greatest proportions at central and southern sites. Further analyses showed that the proximity of estuary and rocky reef habitats, ocean upwelling, and beach geomorphology and wave climate all contributed to the biogeographic patterns of beach wrack. New evidence indicated that estuarine out welling combined with ocean upwelling can significantly contribute to these patterns."
