,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-023
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"""Spartina alterniflora"" (smooth cordgrass) as an invasive halophyte in Pacific northwest estuaries"
3,Author:,"Simenstad, Charles"
4,,"Thom, Ronald"
5,Publication Year :,1995
6,Source Citation:,"""Hortus Northwest: A Pacific Northwest Native Plant Directory & Journal,"" 6(1):9-12, 38-40, 1995."
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 99-40
