,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-86-022
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Chloroplast DNA in the Chrysophyceae: copy number, packaging, and gene expression in ""Olisthodiscus luteus."""
3,Author:,"Cattolico, Rose Ann"
4,,"Aldrich, Jane"
5,,"Bressler, Steven"
6,,"Ersland-Talbot, Duncan"
7,,"Newman, Scott"
8,,"Reith, Michael"
9,Publication Year :,1986
10,Source Citation:,"""Chrysophytes: Aspects and Problems,"" Jorgen Kristiansen and Robert A. Anderson (eds.), pp. 143-162, 1986."
11,Publisher:,Cambridge University Press.
12,# Pages / Video Length:,20
13,Publication Type:,reprints (peer-reviewed)
14,Program Report #:,WSG-TA 86-27
