,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-84-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"POTENTIAL IMPORTANCE OF AN ENDOPARASITE OF ""GONYAULAX"" IN PARALYTIC SHELLFISH POISONING OUTBREAKS"
3,Author:,"NISHITANI, LOUISA"
4,,"HOOD, RALEIGH"
5,,"WAKEMAN, JOHN"
6,,"CHEW, KENNETH K"
7,Publication Year :,1984
8,Source Citation:,SEAFOOD TOXINS AMERICAN CHEMICAL SOCIETY SYMPOSIUM SERIES E. RAGELIS (EDITOR) PP.139-149 1984
9,Publication Type:,reprints (not peer-reviewed)
10,Abstract:,PSP;PARASITE;SH​ELLFISH
