,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-18-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington State University (WSU) Whatcom County Extension Natural Resources: Water (Topical Website)
3,Author:,"Blake, Sue"
4,,"Alvarez, Vincent"
5,Publication Year :,2018
6,# Pages / Video Length:,13
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,WSG-MR 18-07
9,Project #:,A/ACE-1
10,URL:,http://www.what​com.wsu.edu/nr/​water.html
11,Abstract:,The website provides information about the various programs underway including the partnership between WSU and Washington Sea Grant.
