,MetadataField,Metadata
0,NSGL Document #:,ORESU-O-75-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Moorage rates at selected northwest coastal boat basins, Summer 1974"
3,Author:,"Ellinwood, Don R."
4,,"Vars, R. Charles Jr."
5,Publication Year :,1975
6,Publisher:,OSU Sea Grant College Program
7,# Pages / Video Length:,11
8,Publication Type:,technical reports/surveys​/patents
9,Program Report #:,ORESU-O-75-002
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,"This paper reports basic moorage rates in force during the summer of 1974 at thirteen (13) Oregon, northern California, and southern Washington coastal boat basins."
