,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-12-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Oystergen.es (website)
3,Author:,"Roberts, Steven"
4,Publication Year :,2012
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-MR 12-08
7,Project #:,R/LME/N-3
8,URL:,http://oysterge​n.es
9,Abstract:,"This site is intended to serve as a portal for sharing research data, resources, and information as it pertains to active research efforts that intersect the fields of shellfish genomics and environmental science."
