,MetadataField,Metadata
0,NSGL Document #:,HAWAU-R-80-002
1,Sea Grant Program/Affiliate:,Hawaii Sea Grant
2,Title:,"EXPERIMENTS ON ULTRASONIC CLEANING OF A SHELL-LESS FOLDED-​ALUMINUM-​TUBE, OTEC HEAT EXCHANGER"
3,Author:,"PANDOLFINI, PETER P"
4,,"AVERY, WILLIAM H"
5,,"HILL, FREEMAN K"
6,Publication Year :,1980
7,Source Citation:,"OCEAN THERMAL ENERGY CONVERSION CONFERENCE PROCEEDINGS PP. 12.8-1 - 12 .8-6 WASHINGTON D.C. JUNE 17-22, 1979"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,UNIHI-​SEAGRANT-​CP-​80-​11
11,Abstract:,OCEAN ENGINEERING
