,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-12-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Salish Sea Marine Survival: what are the causes of salmon decline in the Salish Sea?
3,Author:,"Schmidt, Michael"
4,Publication Year :,2012
5,# Pages / Video Length:,2
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-MR 12-12
8,Project #:,R/LME/PD-1
9,Abstract:,Long live the kings
10,,Long Live the Kings (LLTK) and the Pacific Salmon Foundation (PSF) are facilitating a joint US - Canada research effort to identify the leading causes of weak salmon and steelhead survival in the Salish Sea.
