,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-09-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Blue thumb gardening (revised brochure)
3,Author:,"McNeal, Janis"
4,,"King, Teri"
5,Publication Year :,2009
6,# Pages / Video Length:,2
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-AS 09-07
9,Project #:,C/A/PC-5
10,Abstract:,Information on blue thumb gardening techniques.10 tips for protecting water quality while helping your garden grow.
