,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-14-01a
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,National Working Waterfront Network (NWWN) e-news (April 2014 Network update)
3,Editor :,"Faghin, Nicole"
4,Publication Year :,2014
5,# Pages / Video Length:,7
6,Publication Type:,periodicals
7,Program Report #:,WSG-MA 15-01
8,Project #:,A/ACE-1
9,Notes:,See also: The National Sea Grant Law Center (NSGLC) for NWWN e-news
10,URL:,http://campaign​.r20.constantco​ntact.com/rende​r?ca=44c3eadc-​a0e8-​456a-​af92-​c4ea19757dc3&c=​aee525a0-​6114-​11e3-​be1f-​d4ae528eb986&ch​=aeea7cd0-​6114-​11e3-​be1f-​d4ae528eb986
