,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-80-016
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"CURING OF A PLASMID IS CORRELATED WITH AN ATTENUATION OF VIRULENCE IN THE MARINE FISH PATHOGEN ""VIBRIO ANGUILLARUM"""
3,Author:,"CROSA, JORGE H"
4,,"HODGES, LINDA L"
5,,"SCHIEWE, MICHAEL H"
6,Publication Year :,1980
7,Source Citation:,"INFECTION AND IMMUNITY, 27(03):0897-​0902, MARCH 1980"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 80-16
10,Project #:,R/A-13
11,Abstract:,MARINE PATHOLOGY
