,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-91-023
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,The utility of mitochondrial DNA restriction fragment length polymorphisms in cryptomonad phylogenetic assessment
3,Author:,"Chesnick, Joby Marie"
4,,"Kugrens, Paul"
5,,"Cattolico, Rose Ann"
6,Publication Year :,1991
7,Source Citation:,"""Molecular Marine Biology and Biotechnology,"" 1(1):18- 26, 1991."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 01-03
11,Project #:,R/B-3
