,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"SPAWNING BIOMASS AND EARLY LIFE OF NORTHERN ANCHOVY, ENGRAULIS MORDAX, IN THE NORTHERN SUBPOPULATION OFF OREGON AND WASHINGTON"
3,Author:,"RICHARDSON, SALLY L"
4,Publication Year :,1981
5,Source Citation:,"FISHERY BULLETIN, 78(4):855-876, 1981"
6,# Pages / Video Length:,22
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-81-012
9,Grant/Contract #:,NOAA SEA GRANT
