,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-13-019
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Modeling co-occurring species: a simulation study on the effects of spatial scale for setting management targets
3,Author:,"Dougherty, Dawn T."
4,,"Hilborn, Ray"
5,,"Punt, Andr� E."
6,,"Stewart, Ian J."
7,Publication Year :,2013
8,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 70:49-56, 2013."
9,DOI #:,10.1139/cjfas-​2012-​0042
10,# Pages / Video Length:,8
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-TA 13-16
