,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-72-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"RELATION OF EGG NUMBER TO CARAPACE LENGTH OF SIDESTRIPE SHRIMP (""PANDALOPIS DISPAR"") FROM DABOB BAY, WASHINGTON"
3,Author:,"HARRIS, COLIN"
4,,"CHEW, KENNETH KENDALL"
5,,"PRICE, VINCENT A"
6,Publication Year :,1972
7,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 29(04):0464-​0465, APR. 1972"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WU CF CB# 395
