,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-00-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Seafood technology information: where to look and how to get it (website)
3,Author:,"Webster, Janet"
4,,"Potts, Marilyn"
5,Publication Year :,2000
6,# Pages / Video Length:,12
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,WSG-AV 00-03
9,Project #:,M-2
10,Notes:,available online
11,URL:,http://osulibra​ry.orst.edu/gui​n/seafood.htm
12,Abstract:,"This document was produced to assist persons searching online for information on seafood technology. It lists over 30 electronic resources in the categories of library catalogs, free indexes, paid indexes, institutional/g​overnmental websites, 'gateway' websites, other web resources (such as databases), and research services. Many entries are from Pacific states and British Columbia, but other areas are not excluded. Each entry provides a brief description of the resource and a hyperlink or other contact information."
