,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-71-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,BIG BEEF ESTUARY PHYTOPLANKTON AND BACTERIA STUDIES 1968-1969
3,Author:,"Palmer, Fred"
4,,"Heller, Jon"
5,,"Gatjens, John"
6,,"Hung, Ruth"
7,,"Taub, Frieda B. (PI)"
8,Publication Year :,1971
9,Publisher:,"University of Washington Sea Grant, Division of Marine Resources"
10,# Pages / Video Length:,30
11,Publication Type:,technical reports/surveys​/patents
12,Program Report #:,WSG-MP 71-5
13,Grant/Contract #:,NOAA Sea Grant
14,Project #:,GH-9 and GH-40
15,Abstract:,"This report is intended primarily for investigators engaged in studies at Big Beef estuary. We have emphasized 1) estimates of phytoplankton populations, 2) bacteria of shellfish sanitation significance, 3) estimates of total food for shellfish, and 4) indicators of ecological change. The data may be useful in comparing Big Beef with other areas and as a reference line for following relatively long-term changes at Big Beef."
