,MetadataField,Metadata
0,NSGL Document #:,WASHU-F-19-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Coastal Cafe 2019 Radio podcasts
3,Author:,"Wagner, MaryAnn"
4,,"Barnett, Aaron"
5,Publication Year :,2019
6,Publisher:,Washington Sea Grant; KPTZ 91.9 FM Radio
7,# Pages / Video Length:,28:00 minutes
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,WSG-AS 19-10
10,Project #:,A/ACE-1
11,Notes:,"Each radio podcast is about 28 minutes each. Total radio time for the 2019 year is approximately 7 hours, 51 minutes, 14 seconds"
12,URL:,https://kptz.or​g/2019/02/15/co​astal-​cafe/
13,Abstract:,"2019 Coastal Café radio programs by title: December: Khu.éex, November: Recycling Fiberglass Boats, October: King Tides, September: Safety at Sea, August: Algae Fuel, July: Seafood Certification, June: Predicting Ocean Weather, May: Wooden Boat School, April: Fishy Art of Ray Troll, March: Ghost Fishing, February: Washington Boat Law, January: Where Elwha River Meets the Sea"
14,,"Radio connects us all. Find out what’s happening along our shorelines and coast. Coastal Café explores cutting-edge marine science and related topics with researchers, policy experts, and people who live and work on the Washington coast. Hosts Aaron Barnett and MaryAnn Wagner bring you the latest in marine news. From predicting ocean weather and removing de​relict fishing gear to the art of drawing fish and boat building, they dive into a broad range of marine topics that impact those living along the coast. Coastal Café airs once a month on alternating Thursdays at 12:10pm and 5:30pm, and is a joint production of Washington Sea Grant at the College of the Environment, University of Washington and KPTZ 91.9 FM."
