,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-14-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Orca Bowl 2014: Washington Regional Ocean Sciences Bowl
3,Publication Year :,2014
4,# Pages / Video Length:,21
5,Publication Type:,educational materials
6,Program Report #:,WSG-MR 15-08
7,Project #:,A/ACE-1
8,Notes:,Hard copy only
9,Abstract:,"This is a program guide for the annual 2014 Orca Bowl, part of the National Ocean Sciences Bowl (NOSB). The 17th Annual NOSB Finals Competition was hosted by Washington Sea Grant at the University of Washington in Seattle, Washington."
