,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-91-042
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Investigation of the relationship between the presence of a gram-positive bacterial infection and summer mortality of the Pacific oyster ""Crassostrea gigas"" Thunberg"
3,Author:,"Friedman, Carolyn S."
4,,"Beattie, John H."
5,,"Elston, Ralph A."
6,,"Hedrick, Ronald P."
7,Publication Year :,1991
8,Source Citation:,"""Aquaculture,"" 94:1-15, 1991."
9,# Pages / Video Length:,15
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/A-74
12,Notes:,oysters
13,Abstract:,"The occurrence of Pacific oyster nocardiosis (PON) was found to correspond with peak periods of summer mortality as described for Pacific oysters, ""Crassostrea gigas"", reared in certain bays in Washington State and British Columbia. Diseased oysters contained an infiltration of hemocytes surrounding tufts of gram-positive bacteria of the genus ""Nocardia"". Injection of the bacterium isolated from diseased oysters into healthy oysters resulted in infections with the same characteristic histopathologic​al changes as observed in individuals with PON. The seasonal coincidence and involvement of older oysters containing bacterial foci suggests that PON is a causal factor in summer mortality in certain areas."
