,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-03-014
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Praxiscing anthropology with Native American tribes and schools
3,Author:,"Little, Nan"
4,Publication Year :,2003
5,Source Citation:,"""Practicing Anthropology,"" 25(2):14-18, Spring 2003."
6,# Pages / Video Length:,5
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 04-02
9,Project #:,R/ET-13
10,Abstract:,"Praxis is defined as 'achieving understanding through action within a political and ethical context.' Washington Sea Grant provided funding for STEP, the Sciences and Tribes Educational Partnership, a program that consciously incorporates principles of applied anthropology. This article describes the STEP program and its objectives from the perspective of its founder."
