,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-17-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sustainable Landscaping Website: Focus Group Summary
3,Author:,"Blake, Susan"
4,,"Taylor, Susan"
5,Publication Year :,2017
6,# Pages / Video Length:,7
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,WSG-TR 17-09
9,Project #:,A/ACE-1
10,Abstract:,The report summarizes the results from two focus groups held in September 2017. The purpose of the focus groups was to obtain verbal and written feedback on content and design associated with the sustainable landscaping website under development.
