,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-14-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,ss3sim: an R package for fisheries stock assessment simulation with stock synthesis
3,Author:,"Anderson, Sean C."
4,,"Monnahan, Cole C."
5,,"Johnson, Kelli F."
6,,"Ono, Kotaro"
7,,"Valero, Juan L."
8,Publication Year :,2014
9,Source Citation:,"PLoS ONE 9(4): e92725, doi: 10.1371/journal​.pone.0092725, April 3, 2014"
10,DOI #:,10.1371/journal​.pone.0092725
11,# Pages / Video Length:,7
12,Publication Type:,reprints (peer-reviewed)
13,Program Report #:,WSG-TA 14-04
