,MetadataField,Metadata
0,NSGL Document #:,WASHU-Q-20-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington Sea Grant By The Numbers (2020)
3,Publication Year :,2020
4,Publisher:,Washington Sea Grant
5,# Pages / Video Length:,2
6,Publication Type:,"program reports (annual, progress, planning reports, etc)"
7,Program Report #:,WSG-PM 20-02
8,Project #:,A/ACE-1
9,Abstract:,"One of 34 Sea Grant programs across the nation funded through NOAA, Washington Sea Grant helps people and marine life thrive by providing research, technical expertise and education supporting the responsible use and conservation of ocean and coastal ecosystems. The numbers on this report are for 2015-2018 unless otherwise specified."
