,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-032
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Implications of trip regulations for high-grading: a model of the behavior of fishermen
3,Author:,"Gillis, Darren M."
4,,"Peterman, Randall M."
5,,"Pikitch, Ellen K."
6,Publication Year :,1995
7,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 52:402-415, 1995."
8,# Pages / Video Length:,14
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA-96-07
11,Project #:,R/F-91
