,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-99-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Public shellfish sites in Puget Sound
3,Author:,Washington Sea Grant
4,Publication Year :,1999
5,# Pages / Video Length:,41
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,WSG-AS 99-11
8,Project #:,A/P-07
9,Abstract:,"This series of Puget Sound maps provide general information about the locations of public beaches, access sites, and associated shellfish resources. In addition to showing where to harvest shellfish, the booklet discusses shellfish identification, health information, regulations and public responsibility in protecting marine life."
