,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-77-014
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Economic effects of fluctuations in catches and population levels, upon a population of Alaska king crab"
3,Author:,"Katz, Philip L."
4,,"Balsiger, James W."
5,,"Schappelle, Robert H."
6,,"Spinker, Thomas R."
7,Publication Year :,1977
8,Source Citation:,"""Proceedings of 1977 Winter Simulation Conference,"" pp. 1-24, Gaithersburg, Maryland, December 5-7, 1977."
9,Publication Type:,reprints (not peer-reviewed)
