,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-84-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,CHANGES IN CARBONIC ANHYDRASE ACTIVITY IN COHO SALMON SMOLTS RESULTING FROM PHYSICAL TRAINING AND TRANSFER INTO SEAWATER
3,Author:,"ZBANYSZEK, REGINA"
4,,"SMITH, LYNWOOD S"
5,Publication Year :,1984
6,Source Citation:,"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY, 79A(02): 0229-0233, 1984"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 84-4
9,Abstract:,SALMON;SMOLT;CA​RBON DIOXIDE TRANSPORT;CIRCU​LATION
