,MetadataField,Metadata
0,NSGL Document #:,WISCU-X-89-005
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,"Estimating groundwater discharge to Lake Michigan using a three-​dimensional groundwater flow model, along a portion of the shoreline from Door County to Port Washington, Wisconsin"
3,Author:,"Webb, Erik Karl"
4,Publication Year :,1989
5,Publisher:,U OF WISCONSIN
6,# Pages / Video Length:,3
7,Publication Type:,theses/disserta​tions
8,Program Report #:,WISCU-X-89-005
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,SEE DIGITAL
