,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-89-014
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Effects of temperature and feeding on smolting and seawater survival of Atlantic salmon (""Salmo salar"")"
3,Author:,"Dickhoff, Walton W."
4,,"Mahnken, Conrad V. W."
5,,"Zaugg, Waldo S."
6,,"Waknitz, F. William"
7,,"Bernard, Melinda G."
8,,"Sullivan, Craig V."
9,Publication Year :,1989
10,Source Citation:,"""Aquaculture,"" 82:93-102, 1989."
11,# Pages / Video Length:,10
12,Publication Type:,reprints (peer-reviewed)
13,Program Report #:,WSG-TA 89-19
14,Project #:,R/A-49
15,Abstract:,"The marine culture of salmon on the west coast of North America has utilized primarily Pacific salmon (""Oncorhynchus""​) species, although Atlantic salmon (""Salmo salar"") have been reared in captivity in Puget Sound for over a decade. Recently, interest in the commercial culture of Atlantic salmon has been increasing due, in part, to the excellent performance of Atlantic salmon in culture, the increasing market demand for this species, and the influx of Norwegian-owned companies with extensive experience with Atlantic salmon. Increasing utilization of Atlantic salmon by salmon growers in the Puget Sound region has revealed extensive mortality of yearling fish during their first summer in seawater. The work reported here evaluates the effects of water temperature and feeding on smolting and seawater survival of yearling Atlantic salmon."
