,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-80-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,OCEAN ACOUSTIC REMOTE SENSING
3,Author:,"MURPHY, STANLEY REED"
4,Editor :,"SCHULKIN, MORRIS"
5,Publication Year :,1980
6,Source Citation:,"OCEAN ACOUSTIC REMOTE SENSING NATIONAL OCEANIC AND ATMOSPHERIC ADMINIST RATION WORKSHOP VOLUME II PRESENTATIONS AND GROUP REPORTS PP. 1-1 - D -18 SEATTLE, WASHINGTON JANUARY 21-24, 1980"
7,# Pages / Video Length:,410
8,Publication Type:,conference/work​shop proceedings
9,URL:,http://nsgl.gso​.uri.edu/washu/​washuw80001/was​huw80001index.h​tml
