,MetadataField,Metadata
0,NSGL Document #:,WISCU-V-09-007
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,Schooner Northerner (online video)
3,Author:,"Karl, John"
4,Publication Year :,2009
5,Publication Type:,videos
6,Program Report #:,WISCU-V-09-007
7,Project #:,C/C-1
8,URL:,http://www.yout​ube.com/user/UW​ASC#p/u/20/FHXY​Or8qNbA
9,Abstract:,"Underwater footage of the Schooner Northerner, built in 1850 in Clayton, NY, and sunk in 1868 near Port Washington, WI, while hauling lumber. Archaeologists shared their exploration of the historic shipwreck in July 2009 in Port Washington."
