,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-92-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Port pricing: a process
3,Author:,"Dowd, Thomas J."
4,Publication Year :,1992
5,# Pages / Video Length:,6
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 92-03
8,Project #:,A/FP-07
9,Abstract:,"This paper provides an overview of the subject of port pricing and a guide to effective port pricing practices. The process outlined will facilitate a port's pricing of both services and facilities. It will help ports price in a logical and economically sound manner as part of an overall strategy, provide a means to give due consideration to both the internal and external factors affecting the pricing arena, and move toward a more businesslike internal environment."
