,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-98-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sex-biased marine survival and growth in a population of coho salmon
3,Author:,"Spidle, A. P."
4,,"Quinn, T. P."
5,,"Bentzen, P."
6,Publication Year :,1998
7,Source Citation:,"""Journal of Fish Biology,"" 52:907-915, 1998."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 98-13
11,Project #:,R/F-112
12,Abstract:,"Examination of historical records for coho salmon in Big Beef Creek (Washington), indicated that more adult males than females returned to spawn, and that the mean length of the females exceeded that of males. A sex-linked pseudogene was used to determine the sex of smolts emigrating from Big Beef Creek in 1995-1997. In each year the sex ratio was indistinguishab​le from 50:50, indicating similar survival rates in fresh water, and implying that the male and female follow different foraging strategies at sea. The female strategy results in greater mortality, but benefits survivors with greater size. The male strategy allows greater survival at the cost of reduced size."
