,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-99-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sea Grant and salmon in Washington State website
3,Author:,Washington Sea Grant
4,Publication Year :,1999
5,# Pages / Video Length:,1
6,Publication Type:,"web/blog sites (topical), other web-based resources"
7,Program Report #:,WSG-AV 99-01
8,Project #:,A/PC-5
9,URL:,http://www.wsg.​washington.edu/​salmon/salmon.h​tml
10,Abstract:,"This announcement describes ""Sea Grant and Salmon in Washington State,"" a website devoted to Washington Sea Grant's activities pertaining to salmon research over the past three decades. Individual pages describe the link between endangered salmon and coastal estuaries, a publication on the ocean ecology of north Pacific salmonids, and the ""fish wars"" between the US and Canada. Other pages present a gallery of salmon photographs, an article on the salmon-related work of researcher Robert Francis, and links to other pertinent websites. Go to www.wsg.washing​ton.edu/salmon/​salmon.html"
