,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-039
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CHEMICAL CARCINOGENS IN THE MARINE ENVIRONMENT: BENZO(A) PYRENE IN ECONOMICALLY-​IMPORTANT BIVALVE MOLLUSKS FROM OREGON ESTUARIES
3,Author:,"MIX, MICHAEL C"
4,,"RILEY, RONALD T"
5,,"KING, KEITH I"
6,Publication Year :,1977
7,Source Citation:,"FATE AND EFFECTS OF PETROLEUM HYDROCARBONS IN MARINE ECOSYSTEMS AND ORGA NISMS SYMPOSIUM PROCEEDINGS, PP. 421-431, SEATTLE, WASHINGTON DOUGLAS A WOLFE (EDITOR), NOVEMBER 10-12, 1976"
8,# Pages / Video Length:,11
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-77-039
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/BR-9
