,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-94-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Shared waters: the vulnerable inland sea of British Columbia and Washington
3,Author:,"Copping, Andrea"
4,,"Strickland, Richard"
5,,"Hess, Lydia"
6,,"Loe, Victoria"
7,,"Feist, Blake"
8,Editor :,"Blanton, Nancy"
9,,"Robichaud, Elizabeth"
10,Publication Year :,1994
11,Source Citation:,"International public symposium summary of the British Columbia/Washin​gton Marine Science Panel, August 1994."
12,# Pages / Video Length:,25
13,Publication Type:,conference/work​shop proceedings
14,Program Report #:,WSG-AS 98-15
